"id","title","genres","pos"
58574,"Sherlock Holmes: A Game of Shadows","Crime",3
58574,"Sherlock Holmes: A Game of Shadows","Mystery",4
18823,"Clash of the Titans","Adventure",1
18823,"Clash of the Titans","Fantasy",2
18823,"Clash of the Titans","Action",3
861,"Total Recall","Action",1
861,"Total Recall","Adventure",2
861,"Total Recall","Science Fiction",3
1911,"The 13th Warrior","Adventure",1
1911,"The 13th Warrior","Fantasy",2
1911,"The 13th Warrior","Action",3
49040,"The Bourne Legacy","Action",1
49040,"The Bourne Legacy","Thriller",2
415,"Batman & Robin","Action",1
415,"Batman & Robin","Crime",2
415,"Batman & Robin","Fantasy",3
8871,"How the Grinch Stole Christmas","Family",1
8871,"How the Grinch Stole Christmas","Comedy",2
8871,"How the Grinch Stole Christmas","Fantasy",3
435,"The Day After Tomorrow","Action",1
435,"The Day After Tomorrow","Adventure",2
435,"The Day After Tomorrow","Science Fiction",3
435,"The Day After Tomorrow","Thriller",4
955,"Mission: Impossible II","Adventure",1
955,"Mission: Impossible II","Action",2
955,"Mission: Impossible II","Thriller",3
2133,"The Perfect Storm","Drama",1
1979,"Fantastic 4: Rise of the Silver Surfer","Adventure",1
1979,"Fantastic 4: Rise of the Silver Surfer","Fantasy",2
1979,"Fantastic 4: Rise of the Silver Surfer","Action",3
1979,"Fantastic 4: Rise of the Silver Surfer","Thriller",4
87827,"Life of Pi","Adventure",1
87827,"Life of Pi","Drama",2
87827,"Life of Pi","Action",3
1250,"Ghost Rider","Thriller",1
1250,"Ghost Rider","Action",2
1250,"Ghost Rider","Fantasy",3
1250,"Ghost Rider","Horror",4
324668,"Jason Bourne","Action",1
324668,"Jason Bourne","Thriller",2
9471,"Charlies Angels: Full Throttle","Action",1
9471,"Charlies Angels: Full Throttle","Adventure",2
9471,"Charlies Angels: Full Throttle","Comedy",3
70981,"Prometheus","Science Fiction",1
70981,"Prometheus","Adventure",2
70981,"Prometheus","Mystery",3
10996,"Stuart Little 2","Family",1
10996,"Stuart Little 2","Adventure",2
10996,"Stuart Little 2","Animation",3
10996,"Stuart Little 2","Comedy",4
68724,"Elysium","Science Fiction",1
68724,"Elysium","Action",2
68724,"Elysium","Drama",3
68724,"Elysium","Thriller",4
2789,"The Chronicles of Riddick","Action",1
2789,"The Chronicles of Riddick","Science Fiction",2
97020,"RoboCop","Action",1
97020,"RoboCop","Science Fiction",2
7459,"Speed Racer","Action",1
7459,"Speed Racer","Family",2
7459,"Speed Racer","Science Fiction",3
42888,"How Do You Know","Comedy",1
42888,"How Do You Know","Drama",2
42888,"How Do You Know","Romance",3
37834,"Knight and Day","Action",1
37834,"Knight and Day","Comedy",2
75612,"Oblivion","Action",1
75612,"Oblivion","Science Fiction",2
75612,"Oblivion","Adventure",3
75612,"Oblivion","Mystery",4
1895,"Star Wars: Episode III - Revenge of the Sith","Science Fiction",1
1895,"Star Wars: Episode III - Revenge of the Sith","Adventure",2
1895,"Star Wars: Episode III - Revenge of the Sith","Action",3
1894,"Star Wars: Episode II - Attack of the Clones","Adventure",1
1894,"Star Wars: Episode II - Attack of the Clones","Action",2
1894,"Star Wars: Episode II - Attack of the Clones","Science Fiction",3
585,"Monsters, Inc.","Animation",1
585,"Monsters, Inc.","Comedy",2
585,"Monsters, Inc.","Family",3
76170,"The Wolverine","Action",1
76170,"The Wolverine","Science Fiction",2
76170,"The Wolverine","Adventure",3
76170,"The Wolverine","Fantasy",4
1893,"Star Wars: Episode I - The Phantom Menace","Adventure",1
1893,"Star Wars: Episode I - The Phantom Menace","Action",2
1893,"Star Wars: Episode I - The Phantom Menace","Science Fiction",3
49519,"The Croods","Adventure",1
49519,"The Croods","Animation",2
49519,"The Croods","Comedy",3
49519,"The Croods","Family",4
49519,"The Croods","Fantasy",5
2395,"Asterix at the Olympic Games","Fantasy",1
2395,"Asterix at the Olympic Games","Adventure",2
2395,"Asterix at the Olympic Games","Comedy",3
2395,"Asterix at the Olympic Games","Family",4
12100,"Windtalkers","Drama",1
12100,"Windtalkers","Action",2
12100,"Windtalkers","History",3
12100,"Windtalkers","War",4
290595,"The Huntsman: Winters War","Action",1
290595,"The Huntsman: Winters War","Adventure",2
290595,"The Huntsman: Winters War","Drama",3
98566,"Teenage Mutant Ninja Turtles","Science Fiction",1
98566,"Teenage Mutant Ninja Turtles","Action",2
98566,"Teenage Mutant Ninja Turtles","Adventure",3
98566,"Teenage Mutant Ninja Turtles","Fantasy",4
98566,"Teenage Mutant Ninja Turtles","Comedy",5
49047,"Gravity","Science Fiction",1
49047,"Gravity","Thriller",2
49047,"Gravity","Drama",3
9619,"Dantes Peak","Action",1
9619,"Dantes Peak","Adventure",2
9619,"Dantes Peak","Thriller",3
308531,"Teenage Mutant Ninja Turtles: Out of the Shadows","Fantasy",1
308531,"Teenage Mutant Ninja Turtles: Out of the Shadows","Action",2
308531,"Teenage Mutant Ninja Turtles: Out of the Shadows","Adventure",3
308531,"Teenage Mutant Ninja Turtles: Out of the Shadows","Comedy",4
166424,"Fantastic Four","Action",1
166424,"Fantastic Four","Adventure",2
166424,"Fantastic Four","Science Fiction",3
1593,"Night at the Museum","Action",1
1593,"Night at the Museum","Adventure",2
1593,"Night at the Museum","Comedy",3
1593,"Night at the Museum","Family",4
1593,"Night at the Museum","Fantasy",5
254128,"San Andreas","Action",1
254128,"San Andreas","Drama",2
254128,"San Andreas","Thriller",3
714,"Tomorrow Never Dies","Adventure",1
714,"Tomorrow Never Dies","Action",2
714,"Tomorrow Never Dies","Thriller",3
2024,"The Patriot","Drama",1
2024,"The Patriot","History",2
2024,"The Patriot","War",3
2024,"The Patriot","Action",4
163,"Oceans Twelve","Thriller",1
163,"Oceans Twelve","Crime",2
787,"Mr. & Mrs. Smith","Action",1
787,"Mr. & Mrs. Smith","Comedy",2
787,"Mr. & Mrs. Smith","Drama",3
787,"Mr. & Mrs. Smith","Thriller",4
262500,"Insurgent","Adventure",1
262500,"Insurgent","Science Fiction",2
262500,"Insurgent","Thriller",3
2567,"The Aviator","Drama",1
38745,"Gullivers Travels","Comedy",1
40805,"The Green Hornet","Action",1
40805,"The Green Hornet","Crime",2
40805,"The Green Hornet","Comedy",3
53182,"300: Rise of an Empire","Action",1
53182,"300: Rise of an Empire","War",2
41513,"The Smurfs","Animation",1
41513,"The Smurfs","Family",2
41513,"The Smurfs","Adventure",3
41513,"The Smurfs","Comedy",4
41513,"The Smurfs","Fantasy",5
13700,"Home on the Range","Animation",1
13700,"Home on the Range","Family",2
262504,"Allegiant","Adventure",1
262504,"Allegiant","Science Fiction",2
39254,"Real Steel","Action",1
39254,"Real Steel","Science Fiction",2
39254,"Real Steel","Drama",3
77931,"The Smurfs 2","Fantasy",1
77931,"The Smurfs 2","Family",2
77931,"The Smurfs 2","Comedy",3
77931,"The Smurfs 2","Animation",4
1639,"Speed 2: Cruise Control","Action",1
1639,"Speed 2: Cruise Control","Adventure",2
1639,"Speed 2: Cruise Control","Thriller",3
80274,"Enders Game","Science Fiction",1
80274,"Enders Game","Action",2
80274,"Enders Game","Adventure",3
1571,"Live Free or Die Hard","Action",1
1571,"Live Free or Die Hard","Thriller",2
120,"The Lord of the Rings: The Fellowship of the Ring","Adventure",1
120,"The Lord of the Rings: The Fellowship of the Ring","Fantasy",2
120,"The Lord of the Rings: The Fellowship of the Ring","Action",3
10204,"Around the World in 80 Days","Action",1
10204,"Around the World in 80 Days","Adventure",2
10204,"Around the World in 80 Days","Comedy",3
8489,"Ali","Drama",1
10588,"The Cat in the Hat","Comedy",1
10588,"The Cat in the Hat","Fantasy",2
10588,"The Cat in the Hat","Family",3
2048,"I, Robot","Action",1
2048,"I, Robot","Science Fiction",2
1495,"Kingdom of Heaven","Drama",1
1495,"Kingdom of Heaven","Action",2
1495,"Kingdom of Heaven","Adventure",3
1495,"Kingdom of Heaven","History",4
1495,"Kingdom of Heaven","War",5
10137,"Stuart Little","Animation",1
10137,"Stuart Little","Fantasy",2
10137,"Stuart Little","Family",3
10137,"Stuart Little","Comedy",4
10198,"The Princess and the Frog","Romance",1
10198,"The Princess and the Frog","Family",2
10198,"The Princess and the Frog","Animation",3
10198,"The Princess and the Frog","Music",4
286217,"The Martian","Drama",1
286217,"The Martian","Adventure",2
286217,"The Martian","Science Fiction",3
1635,"The Island","Action",1
1635,"The Island","Thriller",2
1635,"The Island","Science Fiction",3
1635,"The Island","Adventure",4
24113,"Town & Country","Comedy",1
24113,"Town & Country","Romance",2
9679,"Gone in Sixty Seconds","Action",1
9679,"Gone in Sixty Seconds","Crime",2
9679,"Gone in Sixty Seconds","Thriller",3
98,"Gladiator","Action",1
98,"Gladiator","Drama",2
98,"Gladiator","Adventure",3
180,"Minority Report","Action",1
180,"Minority Report","Thriller",2
180,"Minority Report","Science Fiction",3
180,"Minority Report","Mystery",4
672,"Harry Potter and the Chamber of Secrets","Adventure",1
672,"Harry Potter and the Chamber of Secrets","Fantasy",2
672,"Harry Potter and the Chamber of Secrets","Family",3
36557,"Casino Royale","Adventure",1
36557,"Casino Royale","Action",2
36557,"Casino Royale","Thriller",3
869,"Planet of the Apes","Thriller",1
869,"Planet of the Apes","Science Fiction",2
869,"Planet of the Apes","Action",3
869,"Planet of the Apes","Adventure",4
280,"Terminator 2: Judgment Day","Action",1
280,"Terminator 2: Judgment Day","Thriller",2
280,"Terminator 2: Judgment Day","Science Fiction",3
11322,"Public Enemies","History",1
11322,"Public Enemies","Crime",2
11322,"Public Enemies","Drama",3
4982,"American Gangster","Drama",1
4982,"American Gangster","Crime",2
36955,"True Lies","Action",1
36955,"True Lies","Thriller",2
18487,"The Taking of Pelham 1 2 3","Thriller",1
18487,"The Taking of Pelham 1 2 3","Drama",2
18487,"The Taking of Pelham 1 2 3","Crime",3
39451,"Little Fockers","Comedy",1
39451,"Little Fockers","Romance",2
27581,"The Other Guys","Action",1
27581,"The Other Guys","Comedy",2
27581,"The Other Guys","Crime",3
9268,"Eraser","Action",1
9268,"Eraser","Drama",2
9268,"Eraser","Mystery",3
9268,"Eraser","Thriller",4
68718,"Django Unchained","Drama",1
68718,"Django Unchained","Western",2
10545,"The Hunchback of Notre Dame","Drama",1
10545,"The Hunchback of Notre Dame","Animation",2
10545,"The Hunchback of Notre Dame","Family",3
11688,"The Emperors New Groove","Adventure",1
11688,"The Emperors New Groove","Animation",2
11688,"The Emperors New Groove","Comedy",3
11688,"The Emperors New Groove","Family",4
11688,"The Emperors New Groove","Fantasy",5
76163,"The Expendables 2","Action",1
76163,"The Expendables 2","Adventure",2
76163,"The Expendables 2","Thriller",3
2059,"National Treasure","Adventure",1
2059,"National Treasure","Action",2
2059,"National Treasure","Thriller",3
2059,"National Treasure","Mystery",4
2486,"Eragon","Fantasy",1
2486,"Eragon","Action",2
2486,"Eragon","Adventure",3
2486,"Eragon","Family",4
16523,"Where the Wild Things Are","Family",1
16523,"Where the Wild Things Are","Fantasy",2
116711,"Epic","Animation",1
116711,"Epic","Adventure",2
116711,"Epic","Family",3
116711,"Epic","Fantasy",4
37710,"The Tourist","Action",1
37710,"The Tourist","Thriller",2
37710,"The Tourist","Romance",3
9946,"End of Days","Action",1
9946,"End of Days","Fantasy",2
9946,"End of Days","Horror",3
9946,"End of Days","Mystery",4
1372,"Blood Diamond","Drama",1
1372,"Blood Diamond","Thriller",2
1372,"Blood Diamond","Action",3
106646,"The Wolf of Wall Street","Crime",1
106646,"The Wolf of Wall Street","Drama",2
106646,"The Wolf of Wall Street","Comedy",3
414,"Batman Forever","Action",1
414,"Batman Forever","Crime",2
414,"Batman Forever","Fantasy",3
563,"Starship Troopers","Adventure",1
563,"Starship Troopers","Action",2
563,"Starship Troopers","Thriller",3
563,"Starship Troopers","Science Fiction",4
83542,"Cloud Atlas","Drama",1
83542,"Cloud Atlas","Science Fiction",2
41216,"Legend of the Guardians: The Owls of GaHoole","Animation",1
41216,"Legend of the Guardians: The Owls of GaHoole","Adventure",2
41216,"Legend of the Guardians: The Owls of GaHoole","Family",3
41216,"Legend of the Guardians: The Owls of GaHoole","Fantasy",4
314,"Catwoman","Action",1
314,"Catwoman","Crime",2
184315,"Hercules","Action",1
184315,"Hercules","Adventure",2
9016,"Treasure Planet","Adventure",1
9016,"Treasure Planet","Animation",2
9016,"Treasure Planet","Family",3
9016,"Treasure Planet","Fantasy",4
9016,"Treasure Planet","Science Fiction",5
18162,"Land of the Lost","Adventure",1
18162,"Land of the Lost","Comedy",2
18162,"Land of the Lost","Science Fiction",3
138103,"The Expendables 3","Action",1
138103,"The Expendables 3","Adventure",2
138103,"The Expendables 3","Thriller",3
257088,"Point Break","Action",1
257088,"Point Break","Crime",2
257088,"Point Break","Thriller",3
10214,"Son of the Mask","Fantasy",1
10214,"Son of the Mask","Comedy",2
10214,"Son of the Mask","Family",3
10214,"Son of the Mask","Adventure",4
205775,"In the Heart of the Sea","Thriller",1
205775,"In the Heart of the Sea","Drama",2
205775,"In the Heart of the Sea","Adventure",3
205775,"In the Heart of the Sea","Action",4
205775,"In the Heart of the Sea","History",5
11692,"The Adventures of Pluto Nash","Action",1
11692,"The Adventures of Pluto Nash","Comedy",2
11692,"The Adventures of Pluto Nash","Science Fiction",3
22972,"Green Zone","War",1
22972,"Green Zone","Action",2
22972,"Green Zone","Adventure",3
22972,"Green Zone","Drama",4
22972,"Green Zone","Thriller",5
227973,"The Peanuts Movie","Animation",1
29193,"The Spanish Prisoner","Crime",1
29193,"The Spanish Prisoner","Drama",2
29193,"The Spanish Prisoner","Mystery",3
29193,"The Spanish Prisoner","Thriller",4
1734,"The Mummy Returns","Adventure",1
1734,"The Mummy Returns","Action",2
1734,"The Mummy Returns","Fantasy",3
3131,"Gangs of New York","Drama",1
3131,"Gangs of New York","History",2
3131,"Gangs of New York","Crime",3
76758,"The Flowers of War","Drama",1
76758,"The Flowers of War","History",2
76758,"The Flowers of War","War",3
9408,"Surfs Up","Animation",1
9408,"Surfs Up","Comedy",2
9408,"Surfs Up","Family",3
9890,"The Stepford Wives","Action",1
9890,"The Stepford Wives","Comedy",2
9890,"The Stepford Wives","Science Fiction",3
855,"Black Hawk Down","Action",1
855,"Black Hawk Down","History",2
855,"Black Hawk Down","War",3
77953,"The Campaign","Comedy",1
18,"The Fifth Element","Adventure",1
18,"The Fifth Element","Fantasy",2
18,"The Fifth Element","Action",3
18,"The Fifth Element","Thriller",4
18,"The Fifth Element","Science Fiction",5
37786,"Sex and the City 2","Comedy",1
37786,"Sex and the City 2","Drama",2
37786,"Sex and the City 2","Romance",3
10501,"The Road to El Dorado","Adventure",1
10501,"The Road to El Dorado","Animation",2
10501,"The Road to El Dorado","Comedy",3
10501,"The Road to El Dorado","Family",4
57800,"Ice Age: Continental Drift","Animation",1
57800,"Ice Age: Continental Drift","Comedy",2
57800,"Ice Age: Continental Drift","Adventure",3
57800,"Ice Age: Continental Drift","Family",4
150689,"Cinderella","Romance",1
150689,"Cinderella","Fantasy",2
150689,"Cinderella","Family",3
150689,"Cinderella","Drama",4
7980,"The Lovely Bones","Fantasy",1
7980,"The Lovely Bones","Drama",2
12,"Finding Nemo","Animation",1
12,"Finding Nemo","Family",2
122,"The Lord of the Rings: The Return of the King","Adventure",1
122,"The Lord of the Rings: The Return of the King","Fantasy",2
122,"The Lord of the Rings: The Return of the King","Action",3
121,"The Lord of the Rings: The Two Towers","Adventure",1
121,"The Lord of the Rings: The Two Towers","Fantasy",2
121,"The Lord of the Rings: The Two Towers","Action",3
68737,"Seventh Son","Adventure",1
68737,"Seventh Son","Fantasy",2
1995,"Lara Croft: Tomb Raider","Adventure",1
1995,"Lara Croft: Tomb Raider","Fantasy",2
1995,"Lara Croft: Tomb Raider","Action",3
1995,"Lara Croft: Tomb Raider","Thriller",4
157353,"Transcendence","Thriller",1
157353,"Transcendence","Science Fiction",2
157353,"Transcendence","Drama",3
157353,"Transcendence","Mystery",4
331,"Jurassic Park III","Adventure",1
331,"Jurassic Park III","Action",2
331,"Jurassic Park III","Thriller",3
331,"Jurassic Park III","Science Fiction",4
61791,"Rise of the Planet of the Apes","Thriller",1
61791,"Rise of the Planet of the Apes","Action",2
61791,"Rise of the Planet of the Apes","Drama",3
61791,"Rise of the Planet of the Apes","Science Fiction",4
8204,"The Spiderwick Chronicles","Adventure",1
8204,"The Spiderwick Chronicles","Family",2
8204,"The Spiderwick Chronicles","Fantasy",3
47964,"A Good Day to Die Hard","Action",1
47964,"A Good Day to Die Hard","Thriller",2
10733,"The Alamo","Western",1
10733,"The Alamo","History",2
10733,"The Alamo","War",3
9806,"The Incredibles","Action",1
9806,"The Incredibles","Adventure",2
9806,"The Incredibles","Animation",3
9806,"The Incredibles","Family",4
1408,"Cutthroat Island","Action",1
1408,"Cutthroat Island","Adventure",2
32657,"Percy Jackson & the Olympians: The Lightning Thief","Adventure",1
32657,"Percy Jackson & the Olympians: The Lightning Thief","Fantasy",2
32657,"Percy Jackson & the Olympians: The Lightning Thief","Family",3
607,"Men in Black","Action",1
607,"Men in Black","Adventure",2
607,"Men in Black","Comedy",3
607,"Men in Black","Science Fiction",4
863,"Toy Story 2","Animation",1
863,"Toy Story 2","Comedy",2
863,"Toy Story 2","Family",3
44048,"Unstoppable","Action",1
44048,"Unstoppable","Thriller",2
5175,"Rush Hour 2","Action",1
5175,"Rush Hour 2","Comedy",2
5175,"Rush Hour 2","Crime",3
5175,"Rush Hour 2","Thriller",4
2655,"What Lies Beneath","Drama",1
2655,"What Lies Beneath","Horror",2
2655,"What Lies Beneath","Mystery",3
2655,"What Lies Beneath","Thriller",4
22794,"Cloudy with a Chance of Meatballs","Animation",1
22794,"Cloudy with a Chance of Meatballs","Comedy",2
22794,"Cloudy with a Chance of Meatballs","Family",3
8355,"Ice Age: Dawn of the Dinosaurs","Animation",1
8355,"Ice Age: Dawn of the Dinosaurs","Comedy",2
8355,"Ice Age: Dawn of the Dinosaurs","Family",3
8355,"Ice Age: Dawn of the Dinosaurs","Adventure",4
